featureid	Intercept	Subject[T.FAT_008]	Subject[T.FAT_012]	Subject[T.FAT_015]	Subject[T.FAT_020]	Subject[T.R01]	Subject[T.R02]	Subject[T.V1]	Subject[T.V2]	Subject[T.V3]	Donor[T.DS04]	Donor[T.FAT_DON_11]	Donor[T.FAT_DON_19]	Donor[T.FAT_DON_8]	Donor[T.SPB_T43]	Dataset[T.SPB18]	Dataset[T.VRIEZE12]	group[T.stay]	Time
K02806	-0.615135917239859	4.33825902961932	-2.41439585681871	2.55572768498837	-0.224652512900737	-3.12323204558688	-1.10388920111306	1.53424703660448	-1.75062948800156	-1.82373926053234	-1.09388881328702	-1.11475041300148	-0.170171061271003	-2.43363818780562	-1.52168140806474	-1.55356447460627	-1.58225002004497	-0.249404124954577	0.00242417709756348
K02821	-0.123214611583426	-3.78536815620221	-0.836700990245274	0.362549746527069	-1.40795282923451	4.5564397187869	-0.949642662235572	-1.43494666037123	1.83587228917053	-2.24624714265056	-0.939642274409533	-0.282057640851444	-1.4426531584199	-0.839232107373388	-1.02163397766866	-1.12292261483645	-1.37229319526546	-2.73262905333364	-0.00241238219809081
K02822	-0.123071143203452	-2.7806589124278	-0.479657667836702	-0.348223065839417	-1.95641092859974	3.61407144982023	-1.00825968784936	-1.2967868488745	0.73209023140838	-0.992530286409335	-0.998259300023318	-0.312216279805607	-1.99111125778513	-1.07331514612815	-0.722942779438873	-0.740664885067698	-0.249712607401535	-2.08376406882131	-0.000504914355988761
K02823	1.91253202242307	-0.344982576139347	-1.4438765525432	-0.347459947572358	-0.417371920280365	0.285177937332814	-0.471382351868822	-1.979923610063	-1.70732528306077	-1.85418465743251	-0.412757204502821	0.209292682110363	1.19873597312612	1.6374680076442	1.40908943615637	0.102252557254079	-0.761236837643311	0.285573966762189	0.00134199516702149
K02824	0.017724206871316	-0.272270154722111	0.348679018059218	-0.659021919475205	0.53545220292339	1.18767597395581	0.576452757886575	0.399582739500596	0.586109277238153	0.00185057511143227	0.613531058996915	0.425149591862255	0.508188268429467	0.0692629490695282	0.0351416965552376	0.613128974414114	0.965179124337509	0.242007739802961	0.000806507038359383
K02825	0.17083912176542	1.2557899238988	0.128118884602034	-0.82147160719455	-0.242282315127758	-3.41439191382724	-1.28865603012688	0.156140323309495	0.112346168984674	0.185169011257215	-1.27865564230084	-0.208083895743793	0.11350627828283	-0.454621794382544	-0.683814058678527	-0.452474520230052	0.135300198060348	-0.651059590319033	-9.43575627758708e-05
K02834	0.350073268837258	-0.0454935548380774	1.10911555294081	-0.360950684056885	0.754862622387501	1.97884269673032	0.918332721761392	0.363939042715623	0.409506675233148	0.641169816158338	0.601471132010221	1.24490776866584	0.771179458386132	-0.151483687321158	0.750008453948121	-0.197665259861704	0.20373598621495	0.378931410571699	0.00171225922036622
K02835	0.648361614174172	-0.467873734004871	-0.027243244609392	-0.723093053208001	0.788670972950551	2.0281718583743	1.11111715035789	0.475488658575608	-0.0980436835391297	0.184977680347486	0.731559461325407	0.565867336689526	0.0598526804511043	0.0440312300524994	0.515435089690308	0.84049637553716	1.24262408302434	0.0942828729358955	0.00121980564523194
K02836	0.79172854704313	-0.352550458677189	-0.156078565082109	-0.649839108691819	0.642423824436757	2.0383538814227	0.592557694486306	0.377795692114427	0.189855035771631	0.389873772762342	0.57772619125247	0.53035965770393	0.339168867356011	0.136404183944254	-0.595531711953063	1.57450826404119	1.08614281700261	0.232714422008161	0.000452336239104012
K02837	1.65834181589536	-0.546784725554363	-1.06957039531187	-0.576176172004349	0.317591563828084	0.519141039435094	0.270041074327157	0.0996229607148906	-0.39578965641091	-0.00999876866527061	0.28455311653018	0.69246652930885	1.05686738181753	1.35504808767655	-0.195344100373168	0.700355365252737	-0.217857203024552	0.275938875934248	0.000331219600920418
K02838	0.305759122795388	-0.01775504327573	-1.39882849451021	-0.208066617951996	0.149804786808583	1.92554565388364	1.10669901566856	0.807015534071519	0.499475118150018	0.707441598079725	0.909729307860136	0.556258471905285	0.575673243290612	1.68073907240251	-0.229357014077087	1.14246447322393	0.917687097054794	0.334770686885481	0.000662740635161141
K02839	-1.64513445811816	1.00209920429431	0.0147176504521009	2.02194496442258	-1.00573913656941	-0.946917453225429	1.47454598145835	1.3025208670183	-1.27960616684983	-1.41247072825618	1.43621832725406	-0.488106874526447	-1.0404394657548	-0.0316253627934173	-1.053355003374	-1.06501208307719	-1.20468721403472	-2.14175700400197	-0.00135797603201415
K02843	-0.571162620359137	-4.87018508888044	-0.981547433099306	-0.741183971868165	-0.67847701811066	-2.83199588340121	0.444061781934426	-3.19389546331923	0.691010114182733	0.999690800807996	0.458751565188169	0.272796185909802	-0.0552249939377812	-0.765774528244944	-0.36022091903009	-0.722679302716013	-0.429492375391648	-0.712986759880419	0.000411566662077645
K02851	0.823362639374063	-1.43905450082578	-0.920313584765947	-1.46862051437915	-1.27934293352833	0.697036346975987	-1.62458834452279	-0.307528678746627	0.149306353558801	-0.512068420745806	-1.61458795669675	-0.946920318306392	-0.84057731341677	-0.967150944034071	-0.17529476680078	-1.08698150577521	0.845387139779403	-0.155416421631213	-0.00129324538778808
K02852	-1.47818423228808	-3.17883272147931	0.409777712860548	2.03324528981625	-0.83596207105389	-2.54514733832675	-0.826935474106147	-1.93150711473982	-1.3837717805011	1.668844848774	-0.816935086280108	-0.494084594548649	-0.853492894881537	0.197364595969705	-1.37822016574659	-1.18566461341953	-0.924204906958268	-0.0175213143619255	-0.00457924945425536
K02856	0.493511488861367	-0.756745543845074	-1.91608195301012	-0.0792089457374883	0.724014238483998	-2.62322250884371	0.154324438146279	-0.198309664102004	-0.938705179463126	-0.427549511291461	0.134633129805326	-0.232345668376392	0.316061100250909	-0.0474035467304901	0.170042266471009	-0.293817982697245	-0.359356841581986	0.669330008288984	-0.00234705550741698
K02860	1.90198366922788	-0.55829985863723	-0.61709358092264	-0.302633797631867	-0.190110488765148	0.368178343955701	-0.406058382519557	-0.285952333779738	-0.443933251867987	-0.279228180744128	-0.422372042790056	-1.01139271050782	-0.526134514921477	-0.311015101829977	1.40028320751868	-1.35830593171096	0.458978214722946	0.211270816585188	0.00157636063027833
K02863	1.00685303492002	-0.328985255725757	0.222052407303297	-0.61618516396106	0.900331572659108	1.51071747261686	0.799329306653665	0.497518177656724	0.142829593648218	0.352702170513196	0.172978287905454	1.43253556102424	1.01311018157644	0.731956389983682	-0.0921092132500603	0.718540503955129	-0.00206430866114848	0.492618091365461	0.000974234508757332
K02864	0.431994369453714	0.0172030808850366	-0.156541275939501	-0.442492222295411	0.366346673138234	1.83305164295835	0.544097210935281	1.2614196497484	0.365816351403497	0.823284178875013	0.590889877051115	0.62793889850288	0.607624670750329	0.394206074317484	-0.0834940771035149	0.367655231929067	0.696619430047348	0.682180531283979	0.00171821968484376
K02867	0.941006353325173	-0.296960186727421	-0.667649897894419	-0.565093135343201	0.656211809284779	1.39206882435483	0.822090293935464	0.0023436504884502	-0.439370933542944	-0.160563796855883	0.309339112013578	-0.634238032401508	-0.961653033011725	-0.438924285332175	0.800526489836793	0.396341159320119	2.18321875618108	0.622991092464094	0.00138395683694337
K02871	0.464317133850381	-0.450080108411686	-0.537060964068926	-0.391654943929322	0.615803794033619	2.06561585385007	1.10814180569999	-0.321904603810714	-0.702765065799452	-0.399885267116504	0.436998730868101	-0.0512160936006963	-0.0992534251149205	0.245935228904276	0.78739129505835	1.12305076358343	1.6102135567487	0.717717774173383	0.000890668796782235
K02874	1.58635704798155	-0.377295505769626	2.34166355136915	-0.454462563501008	1.10276384747753	0.777650317732518	0.0633766909157497	-0.24696624693434	-0.760668906937338	-0.389179557659106	0.0527898132503029	1.13489499896675	0.618120691067407	-1.5825693930783	0.0290633340903328	-0.411827251934763	-0.313724300402329	0.574412234088544	-9.71896719481613e-06
K02876	1.27398507875852	-0.138613414533512	0.526929926910841	-0.380387281880982	0.525781230099293	1.37180729824704	0.553596283963845	-0.0192902725652913	0.2022945847409	0.103192955158277	0.404354041785001	0.227756055294567	0.398125967270562	-0.565564962784262	-1.51467091836252	2.0894246840241	0.643953123551681	0.567735560199384	0.000982936786894539
K02878	1.87024371904783	-0.376891371376888	-1.75050168033556	-0.563518619046814	1.28226323521862	0.708302042071049	0.384321417382882	0.228869434027269	0.148512479295038	0.350632458828016	0.0171260297000405	0.204119356571728	-0.498545882963708	1.40791144712785	-0.448865363972564	0.462168052172903	0.461586156350448	0.635550387164716	0.000575121807341317
K02879	0.585691860145852	-0.148325037725345	-0.912707674464739	-0.299597298608429	0.505398587353322	1.74076326805753	0.867353107503579	0.732198711065843	0.812383648385309	0.712694674633069	0.372610336512327	0.45241788238197	0.400571724659631	1.17520418508866	0.263234128577332	0.0983973288300071	0.935916700822189	0.531608946582441	0.000442084240202645
K02881	1.62482064051084	0.0324482204838831	-0.595937120875871	-0.295775269971497	-1.01570834123364	0.523289731327717	-0.206093494125678	-0.235442940564559	-0.512548241387106	-0.0578562916297481	0.0203253686130043	-0.0950353422769964	1.4576153962676	0.297870424827127	1.0173951288291	-0.763442591452357	0.332890191537216	0.744139797946577	0.000883277820830086
K02884	1.92126386446409	-0.371755045421497	-1.5664875983806	-0.429345285401947	0.16377581752071	0.554184875075047	0.266302849820779	-0.532769624562667	-0.717923413584925	-0.385997623302417	-0.109700375825167	-0.193649558127826	0.423248967415521	0.898469952186136	-1.27747662052729	1.59787280795598	0.512855568391159	0.404951699039106	0.0011910762064502
K02886	1.17769687456541	-0.330562305219547	0.15960736278578	-0.652078157172806	0.388377265102955	1.55965825039548	0.546695138982461	-0.142765943379805	-0.233489397536017	-0.0258065761107967	0.487855559557676	0.145991953312451	0.175482115036676	-0.515957298437567	1.91145740948401	-0.664404675984141	1.12144497917302	0.509737737437849	0.00072210686135743
K02887	0.236491373009011	-0.438334849245922	-0.0921240329356554	-0.459660803781159	0.13786257899532	2.46105273682279	0.688197996190713	0.408757801680162	0.290577646722101	0.581950813434644	0.912398642271757	1.12383249610572	1.29777254748983	0.662235406478433	-0.370560655968566	1.27820761439824	1.06589273498662	0.647425301334028	0.00135677711892579
K02888	0.232333949035928	-0.30374855972089	1.17933292392775	-0.359186028943665	-0.435789599053768	1.70852442700071	0.583035971692727	0.299190874723985	0.624595757951044	0.786852866313977	1.07622248527408	0.767677339016491	1.61916591811819	-0.740937943319292	-0.163471112625976	0.721717312312368	0.864498653870895	0.549109108707075	0.00110643761086915
K02890	0.725286415046975	-0.206276547677891	0.0118959665684339	-0.446220910058625	0.201695815689656	1.03832360226316	0.0350774188553554	1.00291418614824	0.62136184834411	0.870369225643201	0.525758451193571	0.967892559467846	1.16864731002493	0.552374032577066	0.193976988417725	0.00412400004887914	0.229058661919906	0.992298729678754	0.000393923687224129
K02892	1.15934841913633	0.0191057803555567	1.54457135204359	-0.19072494457782	2.26765866673717	1.22091957050962	0.124328043035196	0.390343065886094	0.300437327851556	0.599156647823377	-0.0449556649029259	1.4849247059217	-0.153782197945884	-0.307783874432059	0.625188817603211	-0.624069795632121	-0.742914369839356	0.775742895862226	-0.000415149760957023
K02895	-0.430031606727317	0.351643610231503	0.814802718201124	-0.217553233609803	-1.31180749737492	1.9062532992999	0.916230346730874	0.841530795721604	0.15943318270614	0.415481716297193	0.536480253905057	0.887897880970532	2.94448210883779	0.0805363927684113	0.240352739913087	1.10054953334356	0.875971475106552	0.919857628604536	0.00171595470834229
K02897	0.875449946350381	0.356067645780667	-0.143163549861467	0.0257853512900996	-0.144941075675395	0.778013250414555	0.467849280408548	0.934498305944993	-0.636536333332755	0.314364343784375	0.53190738555789	0.368660362659985	0.882675668484399	0.105097678741007	-0.0643987754754021	-0.0022833800551858	-0.229907593268082	0.211358316203718	0.0017171468012378
K02899	-0.226612636619285	-0.292590600021259	-2.1594447373958	-0.473814373717911	0.274903968937489	3.1678362699191	1.05226495461814	0.961844201712205	0.550073739518426	0.817931800983472	1.27648324367404	-0.242977229655689	-0.0982149929936437	1.3734528098903	1.09411584339819	0.193729593730215	3.15147522972234	0.275558479091291	0.000654276775603035
K02902	1.52728455347471	-0.311918210752384	0.279588294067824	-0.267055725560791	-0.256130888097194	0.783005914274876	-0.00654673976547893	-0.157638494344161	-0.461688849697806	-0.214617997505145	-0.0183326244652275	0.642124207912976	1.28580393481893	-0.0649001325764373	-0.782806555407424	0.271414353823904	0.0700829415143276	0.480303414126997	0.000402745174650887
K02904	-0.0138480754429845	0.139599967233761	-1.25814773436502	0.0388551597732234	0.797325209744069	1.82874830681485	0.511206056646035	0.334317083983018	1.11471604966094	0.479657918117566	0.513436621397733	0.572086723743969	0.0646149723593684	1.90563264234879	0.1238119503089	-0.823954567932841	0.94056037948735	0.809782154819135	0.001068529056792
K02906	0.272692969269082	-0.257130247123615	0.428294611015761	-0.493610476956971	2.02174849904308	1.95836242157621	0.681681897214578	0.62100660386522	0.311286207665704	0.560795932910962	0.934000796049833	1.55066314548164	-0.0432613284523992	0.800766733726053	1.10147844753943	0.0828728222610984	0.304340758782699	0.678368337413435	0.000593360828642586
K02907	-0.305360266738608	-0.566133108504192	0.588148784676039	-0.393232500062592	1.1492923060728	1.77997609097165	0.401457454732583	0.248301263479783	0.382564422120355	0.859807521007581	0.511200612753629	1.25306835979133	0.470668455845544	0.659829524596719	-1.64426965512552	0.706024720645193	0.36714581535466	1.04294288899577	0.000585254596953133
K02909	1.02186148447447	-0.141813498504536	-0.379547703227556	-0.186831867204316	0.264547244675251	1.69753642994565	-0.14482495588906	0.165252800612046	-0.421359095345236	0.0215999185066654	0.921233361929655	-0.0345410981783331	0.160121104008386	0.0746857200465485	-0.141291985886474	0.281164123988393	1.41429213569768	0.407411225101118	9.7569393400887e-05
K02911	0.744261196083352	-0.223612618215458	0.99478585723921	-0.42200187395633	1.46651347077617	1.00369074064893	0.433176006845163	-0.845781471766264	-0.0861883792979493	-0.31977215419002	-0.227806443005801	1.05346110671669	0.306596121079156	-0.180791887203665	-0.20878459014215	-0.269027218842265	0.0917629389584804	0.757519371768598	-0.000271144939179679
K02913	1.75328510088377	-0.258621167905704	-0.461847412547624	-0.232614671693451	0.207187430031392	0.382459303919499	-0.255860749908759	-0.573378716082976	-0.177075329790808	-0.385528057910876	-0.188520038157702	0.640094192921215	0.532785794026086	0.789838698943643	-0.910719225781341	-0.923870817446467	0.000895538789107864	0.4946643188206	9.38739054248128e-05
K02914	0.650519898361489	-0.457162272699253	-0.247115182837999	-0.288002883897431	-1.05486439072361	-0.792196073945339	0.320936049989389	-0.0447254818395832	0.57183313034942	-2.9263357819099	0.45564514991641	-0.478324649632877	1.13738550830526	-0.708883288065405	-1.97745711602487	-0.888830230259654	2.11988405273564	0.714176781436567	-0.00114256484579589
K02916	0.838325074142739	-0.0994260428027075	0.527995657959425	-0.0161472911697698	0.904739336140248	0.789175412241643	0.028876628450082	-0.294760171742843	-0.624997529755332	-0.580204069711642	-0.172639155417681	0.299476059376293	-0.177193829530051	-0.646082061091872	0.597197045905213	-1.52768831016993	0.674554744225814	0.745350964328413	7.83766977832112e-05
K02919	-0.557546028667167	-0.331972908742801	0.537037563362562	-0.25339356611789	0.226695613033864	1.01454254109067	-1.32140812677987	0.315030332235887	0.722392436494134	-2.46758350739665	-1.31140773895383	1.50075379222541	1.70277073074026	0.642989662726907	-1.3174762228898	-1.02405364873385	1.31355337188847	0.596922285815839	1.94873087451253e-05
K02926	0.783566883034036	-0.118392479188816	-0.871483768484152	-0.241322254644043	0.0825600782705274	1.70845862347287	0.695036556295083	0.66760313096483	0.643803593148492	0.816696792743726	0.590854710310697	0.511989029346997	0.851712962872216	1.05235269411424	-0.360507259743591	0.756304099536184	0.671504536134079	0.634152896663313	0.00137596981454347
K02931	-0.198631236129477	-0.25261644697942	-1.109604108295	-0.282141541944153	0.0114160338712659	2.77014358956022	1.12921025948875	1.02480816426714	0.586813088883661	1.09710088362507	1.06658965942264	0.287686737476879	0.699370643383691	1.10188486917832	0.0758824249335335	1.1985932135346	2.11108116195805	0.635030157825117	0.00159197704720948
K02933	0.52823453230314	-0.164092939861194	2.39359135631605	-0.156051969037659	2.20158334172496	1.71221455055875	0.783106948903726	-0.330301884980605	-0.498206320772864	-0.102807849742846	0.779520457953214	0.947592409550244	-0.563038065304181	-1.56541380540511	0.385255446059327	1.35946066615606	0.449715533715561	0.567106254359846	0.00148886101174805
K02935	1.04664628786497	-0.510270733900444	0.604202818909132	-0.596434449658997	1.206316308148	0.254899601076071	0.0613599081551296	-1.00298154768507	-0.796297322581507	-0.45101246247478	0.1942368209064	1.27764907687812	0.08868893075628	0.099367943843393	0.286593904120545	-0.741948053860423	-0.0854342789828038	0.622119553348188	0.00118177788186524
K02939	0.826578190750405	0.15246127866946	0.204869461098158	-0.135970389352448	0.466446713574025	1.57316490132016	0.759231950811074	0.853799815802171	0.594447251786493	0.776880055568738	0.178079313009977	0.633301886021191	0.603812119251916	0.203734425147562	0.253292073828797	-0.153629944348094	0.286098638039901	0.420088417789106	0.00159424202371095
K02945	0.931889942116067	-0.13126857257642	-0.385495978555239	-0.103700077043183	1.06468029416332	1.13105275351209	0.458323385289834	-0.169326488347457	0.24643349312713	0.248728185794873	0.538743501871824	0.637111695705944	-0.172241965049079	0.997695830901651	-0.0635364154747917	1.11924822566533	0.189083376389816	0.304027922412519	0.00121622936654542
K02946	0.992895296043679	-0.469894957311527	0.275894951858961	-0.332241689668305	0.339044825203511	1.80440362412137	0.615523244908975	1.12824368062456	0.779121395577692	1.02589586367421	0.758797234266996	0.685518296658093	0.843175193554589	-0.0876611794628814	0.362569918257813	-0.377458260082957	0.962702551347091	0.646380789538984	0.00106864826608155
K02948	1.04043762964658	-0.384042051203625	-0.437897402009523	-0.544089382396348	-0.0516381999181781	1.4451001496951	0.553807999662088	-0.00601983484785351	-0.710586230824687	-0.143447429038958	0.393169528216123	0.449379595219189	1.07463707614584	0.37724998339036	0.404822578055482	0.104298784709218	0.977052250367477	0.557879812976484	0.00053137199807618
K02950	1.04971783441953	-0.464996051557438	0.068969917335951	-0.49958342860759	1.08656175530681	1.86708804089231	0.599508907369302	0.162379499106004	-0.0580982003314271	0.184596210620923	1.16089243289828	1.12975064128547	0.577849170452783	0.635157373984842	-0.324837038891692	1.49151332614446	0.572647967797592	0.445879943629865	0.000692542957548836
K02952	-0.0795466394955663	-0.455810931094066	0.280851197281325	-0.395412003503449	1.02207489407787	2.73175676781339	1.05016436772697	-0.269437972875045	-0.581237244973876	-0.128070563175158	1.09880799648166	1.10416642039924	0.584000608212182	0.354565170844583	0.291744460684876	2.07435972926641	1.37832430885442	0.588429100772504	0.000553783344511727
K02954	1.82608502191953	-0.439012464650051	-0.243883895835436	-0.416111981378205	-0.0157995065378222	0.286910182420438	-0.160021011062934	-1.08835213300745	-1.18107664919923	-0.776959210731463	-0.170070523053408	0.0627524575582087	0.480256101376245	-0.130626472393484	0.277413000685792	0.015590145564321	0.718213239175155	0.651437528392439	0.000394162105803231
K02956	1.79763334078245	-0.287208240993397	-0.61982056792692	-0.323450123773224	2.09383101857433	0.836358508650487	0.789404179624246	-0.652349401684211	-1.07170302010605	-0.6239037216682	-0.211203569203616	0.918435247837597	-0.686958411448768	1.07048216207841	1.21741997204504	-0.695026145004984	-0.361957928675339	0.428915031215314	0.000964816974882821
K02959	-1.07490310984202	-0.259856235750095	-0.144926655253923	-0.460087990270264	-0.133123262755779	3.11777027565641	1.54185273843162	1.18328225198229	0.711845513810419	0.813711672924085	1.59027714130282	0.483016165195996	1.00674678970022	0.151450899680643	-0.353688309567352	1.78409726855779	2.83061842010625	0.488916285297041	0.000645455288176278
K02961	2.19766466898374	-0.350167435176746	0.115878534355604	-0.300095772252686	-0.151758833758739	0.130580371801083	-0.452465035297944	0.0777949649377605	-0.0821762714488282	0.0938675700645878	-0.308102780610323	-0.0885790863642156	0.716487428433129	-0.651265474716635	-0.344881306069274	-0.786684707426783	0.0183203606427456	0.773501761218671	-0.000436607433076164
K02963	2.00654237551145	-0.41036599553384	0.0899953365711805	-0.466080700860627	0.699438647396657	0.47509794551534	-0.136736337372138	-0.819785021664307	-0.932228851686217	-0.414183110095935	-0.149526262313128	0.767780455051953	0.41936554599447	0.256136802276163	-0.729642103093047	0.580726101374868	-0.319819888609574	0.551753766795759	0.00053292171884034
K02965	1.16223805231504	-0.456321698196308	0.53626329902693	-0.479368483529694	-0.229988410107997	1.25239058453244	0.236357118657754	0.960824723867967	0.716410395135187	0.965804844997449	0.518960183829069	0.468408258854443	0.930713197476098	-0.620156618515463	0.392759790045838	-0.635874257111308	1.0058241276563	0.745242483874921	0.00103646175790284
K02967	1.50103252214842	-0.314288508661167	-0.107688951453722	-0.456077074514039	0.580813125736805	1.17787643391294	0.159023012689279	0.782081599859788	0.283433076371454	0.725327759883924	0.101659125059843	0.354534061848217	-0.0610686333115605	-0.0452263082661346	-0.215365181343932	0.0401510739090476	0.481536427003219	0.440251357814436	0.000892337726835946
K02968	-0.27548838573046	-0.146266770131962	1.48320121768995	0.082119906439178	0.479784206516835	-0.0678378729184221	1.05987611012809	0.115111883310868	-1.38016122914384	-0.245886892177539	1.18581659194827	1.29930606692939	0.992061278111169	-0.598795476118536	0.0344130893775032	0.972390248751882	0.256766953927352	0.683678157588606	0.0009922351114795
K02970	1.12613599581175	-0.278566938407795	-0.127124834022081	-0.365006362901337	0.585254387028309	0.726660183254903	0.492385294011758	-0.147483651013778	-0.5526481304271	-1.00971738258787	-0.43627223431319	0.883405836521679	1.04105736900015	0.563745406707315	-0.65084363021173	-1.01226982536292	0.190237083894088	0.653615005275373	-0.000839534831757804
K02982	0.361180832809732	-0.365820270545856	1.09395511154219	-0.472050493465073	0.718134836323353	2.21361168343229	0.836691643766092	0.298849101690843	0.284191485871576	0.60038974871449	0.784918135374784	0.51621285289436	0.391978701836297	-0.927412348548384	0.462834944350343	0.886544539904836	1.35178808258183	0.563640005847578	0.000757035183195809
K02986	0.981517842239663	-0.0876289722994726	0.570927214661085	-0.23498467157901	0.60010428822765	1.40597327667875	0.10884525971763	0.6635454851671	0.46284019612243	0.791862159870191	1.0174835383594	0.191451164185101	0.241494676357934	-0.667636873880835	-0.0752682784966423	0.555890514827016	0.772037544709518	0.614788182040815	0.00118964569497559
K02988	0.783654382652566	-0.141222876079456	1.3148018837361	-0.554654663310654	0.904004887707325	1.56162007767362	0.760734822324441	0.617698188452317	0.403717872132562	0.471076637409253	0.702772206038236	1.06279733985572	0.621919652706811	-0.526614698330374	0.356619586569886	0.118937327838186	0.183563390237167	0.653159864207868	0.00119357960153077
K02990	1.1342307834094	-0.0878566024378699	0.629019570389235	-0.228637313352234	0.754037336475941	1.06435968596143	0.270174707940744	-0.0841741007284382	-0.414197835694052	-0.137423664428668	0.23520464298129	0.773571880756909	0.343703409916589	-0.0403989280857757	0.709230174643616	-0.0443999028441873	-0.186868867415116	0.788174875041608	0.00167375461984132
K02992	0.83632927221708	-0.439433273442165	-0.617222759089029	-0.374281858907349	2.17394133008251	1.80689116436643	1.05251565175407	0.583867903379991	0.287377115716241	0.571651726863904	0.392282193869352	1.10131302684456	-0.589642951005271	1.35164275511125	0.460124482733826	0.226995422816518	0.323480167847946	0.564570195933942	0.00154834644723389
K02994	0.336427858299539	-0.337238412864582	0.195481610336744	-0.318066930280335	1.06340916550884	2.04190643746061	0.884445216230081	1.41756665292223	1.41887747906616	1.78666558852009	0.823286837309599	0.477012904583508	-0.072602310889533	-0.0314026798405365	-1.15151884652891	1.11681111094976	1.42541150138982	0.656450875064497	0.00143807785439942
K02996	1.40486805719785	-0.466004517443554	-0.187701511344469	-0.581265305982239	0.634798006184193	1.33440478760404	0.173300768903421	-0.293500665994094	-0.727609548340537	-0.291788786746936	0.291016405791044	0.789115699230725	0.455796620136926	0.339750555594949	-1.23210275046744	2.19432337520147	0.281967797738388	0.49633610989726	0.00135475056100343
K03040	0.176894119209573	-0.298204135663883	0.160721612015211	-0.263798450933106	1.07556040681133	2.21533068138761	0.795877601674722	0.692341681150987	0.506664868821405	0.833348065517469	0.805249398916959	1.86288586467415	1.25708045650167	1.34306087835649	0.890526880843262	0.382493450618032	0.16231981800206	0.606806524058942	0.000648793148283699
K03043	1.04007118029051	-0.346216720111744	1.01256330017134	-0.448056256280549	-0.723391621343997	1.83824010807676	0.843532945684121	2.02077424111803	1.59801256321838	1.8198982774239	0.610782808035612	1.35982099383979	2.66693331885977	-0.0652822579540924	-1.21844447277703	0.962388827777151	0.12414614246495	0.189077980777387	0.00141435520577882
K03046	1.07503335756712	-0.348289024598972	1.18593044284865	-0.556922292218812	2.26199694073925	1.83360644299192	0.594692136815713	0.633727307943895	0.329469677438043	0.622040897510572	0.71982128021121	1.79050269931465	0.0479613750044795	0.141683963378458	-0.16966630019464	1.07201607463384	-0.27976181222789	0.122557051440839	0.00130325214791749
K03060	1.09707420153074	0.21699278377734	0.988631677666151	-0.580883061395295	1.45586653149852	0.554390183273976	-1.36970130009301	-0.0856552761511067	0.225371238221429	-0.422908634044604	-1.36016153696179	0.74243572562843	-0.859485635274222	-0.510204287926169	-0.890415767805953	-0.0984243607757058	-0.688406816261933	0.393782027026777	0.0025939311258838
K03070	0.382423451370523	-0.305636864669697	-0.0301751970858934	-0.586511140571244	1.38230379021892	2.38852199036283	0.998052742055581	1.23236524644335	0.934352990617059	1.16032972922139	1.02353507873416	2.07878151744514	1.13153650451345	1.72482171400407	0.362891068083863	0.514272763705495	0.000732102853133743	0.0749485566822334	0.000716980861906746
K03072	-0.480051884227469	-0.966658931739704	-0.296299982032335	-0.219329452024109	-0.518075361119789	0.072597956840222	-1.30365404886849	-4.87437212881605	-0.414707783232428	0.41672435393147	-1.29365366104245	-0.440325347484058	-1.03330326985674	0.127749470313577	0.95680629215918	-0.603172228359934	0.502495804292038	0.51204622533	0.000999387668852547
K03073	0.714667370743081	-0.0827510473803442	0.64270598892256	-0.124294375882752	0.654300407536122	0.124637550298398	0.093946482709573	-0.826932486565516	-0.190771285067297	-0.942573237330096	0.0883516132533547	0.370406778751904	0.476279756313989	-0.691206398169012	-0.376001665966888	-0.0968246913192239	-0.00647588683955425	0.884069211742048	0.00152164356637452
K03074	0.163445523208901	-1.61456377483167	-0.458011108598268	-0.21383742044986	-1.63901047312489	-0.0934283820946763	-1.54474959177621	-2.22691762861769	-1.16383728719781	-0.0953358710784481	-1.53474920395017	-0.910010961593097	-1.44137058567362	-0.171132239262076	0.880560984236817	-0.707508251690623	0.198304810983017	0.55021167542613	0.000549968647246102
K03075	0.979850342697427	0.263833391897305	-0.913721981606043	0.166708434118621	-0.807130350701717	-0.149780878241832	0.48329993682258	0.00565725150544849	-1.39121842719147	-0.378839761115985	0.434458798140287	-0.195340780318683	1.53461911369009	0.603798297484903	0.239694585425477	-0.425878212475535	0.410531797868087	0.146274693271284	0.000567492412810067
K03076	1.07050674242429	-0.130499344833271	-0.953741531035459	-0.208394503102906	0.24276991284618	0.895175001208012	-0.102457586952521	1.07280492368181	0.666151520241998	0.933337718151136	0.592187350958585	0.232558580338055	0.848623892552087	0.937307146628885	-0.187360773461242	-0.0865072465178933	0.455897608262374	0.302831776401167	0.000575002598051766
K03077	0.570706656402871	-0.292554390199558	0.0853365779308912	-0.533753668771393	2.48808093465099	1.75091584641141	0.0292555947815639	-0.663491357536719	-0.117234591017462	0.0055353938560917	0.187908059328794	0.962636502682263	-0.782869228833487	0.722577718337564	0.46332131825171	0.658768489337209	0.143653192979171	0.4749049022404	-0.000216189456696769
K03086	0.681278040832803	-0.418315303094761	-0.214314210376299	-0.537451451526291	-0.761788739793209	2.45442732292814	0.732542659810708	0.610583301214769	0.170784768094324	0.600360423229261	1.09145409461856	0.347498567997509	1.88337733436269	-0.011648389259787	0.267012467009644	0.902418687319997	1.72198275612004	0.194489367267255	0.00140708343911622
